time,tasmin,tasmax,pr
2061-09-06,9.97,21.02,29.7
2061-09-07,7.19,19.95,0.0
2061-09-08,7.07,17.5,0.0
2061-09-09,10.42,20.44,0.1
2061-09-10,10.23,19.68,0.07
2061-09-11,14.28,21.44,0.54
2061-09-12,13.67,20.58,4.79
2061-09-13,13.57,20.87,1.01
2061-09-14,10.7,22.24,0.07
2061-09-15,14.8,24.67,0.0
2061-09-16,11.3,27.24,0.01
2061-09-17,13.33,23.79,0.02
2061-09-18,8.29,28.56,1.54
2061-09-19,8.71,19.13,0.01
2061-09-20,9.06,19.07,0.02
2061-09-21,10.21,20.74,0.11
2061-09-22,12.02,22.07,0.11
2061-09-23,9.47,19.09,0.01
2061-09-24,11.4,20.98,0.01
2061-09-25,16.18,24.11,0.02
2061-09-26,13.22,23.37,62.65
2061-09-27,9.34,19.43,1.6
2061-09-28,9.88,21.22,0.05
2061-09-29,9.17,22.69,0.02
2061-09-30,8.25,23.78,0.0
2061-10-01,9.07,18.72,0.02
2061-10-02,11.31,20.03,0.02
2061-10-03,13.0,21.52,0.04
2061-10-04,13.38,23.18,0.01
2061-10-05,14.27,23.04,0.03
2061-10-06,15.16,23.73,0.0
2061-10-07,17.5,25.45,0.0
2061-10-08,16.76,25.93,2.69
2061-10-09,16.59,25.34,0.02
2061-10-10,11.83,21.89,0.0
2061-10-11,13.77,25.67,0.0
2061-10-12,17.32,28.1,0.03
2061-10-13,17.3,26.81,0.01
2061-10-14,19.68,29.4,0.0
2061-10-15,16.93,24.65,0.04
2061-10-16,18.2,24.62,0.14
2061-10-17,19.61,27.02,0.0
2061-10-18,18.1,25.32,28.75
2061-10-19,17.18,22.95,0.33
2061-10-20,16.79,22.41,1.31
2061-10-21,19.59,22.77,2.43
2061-10-22,17.66,23.31,0.24
2061-10-23,17.57,24.06,1.16
2061-10-24,18.22,26.11,0.29
2061-10-25,16.08,27.96,7.07
2061-10-26,16.66,19.07,15.05
2061-10-27,17.7,20.57,1.21
2061-10-28,18.72,20.63,28.05
2061-10-29,19.32,22.67,46.11
2061-10-30,19.66,22.32,15.12
2061-10-31,19.22,24.99,5.25
2061-11-01,17.81,25.67,8.82
2061-11-02,19.98,27.71,2.01
2061-11-03,21.07,30.22,5.79
2061-11-04,21.41,27.92,0.0
2061-11-05,22.69,30.61,0.25
2061-11-06,15.44,31.0,0.08
2061-11-07,15.77,23.27,5.63
2061-11-08,13.64,24.31,0.0
2061-11-09,16.43,25.49,0.15
2061-11-10,18.21,25.8,0.16
2061-11-11,19.07,28.95,4.25
2061-11-12,18.88,23.84,15.51
2061-11-13,20.08,24.08,18.95
2061-11-14,15.32,24.53,16.46
2061-11-15,20.59,25.75,6.65
2061-11-16,17.38,29.35,11.07
2061-11-17,18.77,24.95,0.46
2061-11-18,20.26,25.23,0.08
2061-11-19,19.86,26.01,0.04
2061-11-20,22.15,26.81,2.38
2061-11-21,22.95,27.49,10.99
2061-11-22,22.59,28.99,31.15
2061-11-23,21.5,25.59,0.34
2061-11-24,20.82,26.88,9.32
2061-11-25,20.52,28.98,0.56
2061-11-26,16.39,27.72,0.0
2061-11-27,21.77,25.28,3.2
2061-11-28,22.58,27.68,2.07
2061-11-29,21.01,31.55,3.95
2061-11-30,21.35,25.33,0.93
2061-12-01,23.17,30.81,2.41
2061-12-02,16.21,31.75,0.0
2061-12-03,16.69,25.76,0.0
2061-12-04,18.92,26.39,0.03
2061-12-05,20.81,29.97,0.0
2061-12-06,21.92,31.52,0.01
2061-12-07,22.27,33.75,0.82
2061-12-08,22.38,29.6,3.97
2061-12-09,22.38,33.74,0.17
2061-12-10,23.44,34.14,0.96
2061-12-11,22.53,28.75,0.05
2061-12-12,23.7,32.21,4.55
2061-12-13,24.69,36.69,0.01
2061-12-14,21.8,26.55,2.42
2061-12-15,20.08,28.21,0.04
2061-12-16,21.68,32.72,0.02
2061-12-17,22.38,26.38,2.23
2061-12-18,22.09,24.62,4.61
2061-12-19,21.46,26.64,0.78
2061-12-20,24.11,29.96,1.16
2061-12-21,22.03,35.43,25.04
2061-12-22,19.93,24.62,0.83
2061-12-23,15.27,24.64,0.01
2061-12-24,21.49,29.12,5.95
2061-12-25,22.62,30.79,0.04
2061-12-26,22.74,30.14,0.07
2061-12-27,23.43,30.29,0.57
2061-12-28,24.27,31.6,0.0
2061-12-29,23.63,34.58,5.82
2061-12-30,23.72,30.38,2.99
2061-12-31,24.56,28.13,8.52
2062-01-01,23.98,28.38,8.75
2062-01-02,22.78,29.11,0.57
2062-01-03,23.17,29.74,0.01
