time,tasmin,tasmax,pr
2061-04-26,24.54,28.8,0.09
2061-04-27,24.04,28.46,1.1
2061-04-28,23.89,28.49,0.23
2061-04-29,23.82,28.82,0.01
2061-04-30,24.0,29.38,0.5
2061-05-01,21.64,28.72,0.07
2061-05-02,22.2,28.55,0.08
2061-05-03,22.24,27.83,0.43
2061-05-04,21.15,27.37,0.04
2061-05-05,22.04,27.54,0.15
2061-05-06,22.32,28.72,0.07
2061-05-07,22.95,28.59,0.04
2061-05-08,22.78,28.58,0.13
2061-05-09,21.54,28.8,0.41
2061-05-10,23.64,29.0,0.44
2061-05-11,23.08,28.9,0.29
2061-05-12,23.18,28.83,0.12
2061-05-13,22.21,30.41,0.13
2061-05-14,20.39,30.16,0.01
2061-05-15,20.58,28.35,0.01
2061-05-16,21.79,28.22,0.32
2061-05-17,21.56,27.77,0.02
2061-05-18,21.75,28.13,0.02
2061-05-19,21.01,28.08,0.06
2061-05-20,21.11,28.18,0.06
2061-05-21,20.29,27.71,0.01
2061-05-22,19.26,28.73,0.0
2061-05-23,24.05,28.56,3.45
2061-05-24,23.74,26.69,34.45
2061-05-25,22.96,27.95,0.28
2061-05-26,21.86,27.49,0.08
2061-05-27,22.73,28.02,0.35
2061-05-28,21.35,27.23,0.01
2061-05-29,21.07,26.79,0.01
2061-05-30,19.46,27.0,0.01
2061-05-31,21.07,26.43,0.01
2061-06-01,19.38,25.24,0.01
2061-06-02,19.97,25.7,0.07
2061-06-03,21.27,26.65,2.48
2061-06-04,21.38,26.08,1.06
2061-06-05,21.64,26.72,0.26
2061-06-06,22.56,27.06,0.34
2061-06-07,19.15,28.04,0.0
2061-06-08,19.11,25.9,0.19
2061-06-09,17.26,24.58,0.0
2061-06-10,18.83,24.92,0.0
2061-06-11,21.45,25.49,0.16
2061-06-12,20.66,25.13,0.0
2061-06-13,21.74,25.3,0.08
2061-06-14,20.78,25.48,0.27
2061-06-15,20.41,25.37,0.05
2061-06-16,22.08,25.69,0.31
2061-06-17,21.34,26.8,0.0
2061-06-18,22.8,27.79,0.8
2061-06-19,19.08,25.38,4.8
2061-06-20,19.84,23.68,0.03
2061-06-21,21.97,25.02,1.36
2061-06-22,21.28,25.64,0.58
2061-06-23,22.07,26.35,0.29
2061-06-24,23.25,26.69,0.38
2061-06-25,22.0,26.98,0.27
2061-06-26,19.13,27.65,0.0
2061-06-27,19.97,25.52,0.01
2061-06-28,19.9,25.66,0.01
2061-06-29,19.95,25.66,0.0
2061-06-30,21.56,26.4,0.01
2061-07-01,19.52,28.41,0.0
2061-07-02,18.7,24.76,0.0
2061-07-03,19.97,24.83,0.01
2061-07-04,20.08,25.59,0.05
2061-07-05,23.06,25.76,0.55
2061-07-06,22.89,26.47,0.01
2061-07-07,22.2,26.66,0.19
2061-07-08,20.95,26.16,0.06
2061-07-09,20.5,26.57,0.11
2061-07-10,19.93,24.85,0.0
2061-07-11,20.38,25.19,0.03
2061-07-12,20.08,26.08,0.9
2061-07-13,19.84,25.54,9.82
2061-07-14,20.98,23.64,28.21
2061-07-15,21.3,23.91,2.5
