time,tasmin,tasmax,pr
2031-07-19,2.72,9.38,0.17
2031-07-20,4.09,9.37,2.8
2031-07-21,5.68,10.46,0.18
2031-07-22,7.46,12.33,11.67
2031-07-23,5.42,12.34,1.32
2031-07-24,7.78,10.56,1.34
2031-07-25,4.6,11.08,0.41
2031-07-26,2.81,11.78,0.11
2031-07-27,6.2,12.27,12.08
2031-07-28,7.4,14.93,10.16
2031-07-29,4.23,8.55,3.57
2031-07-30,5.43,8.97,1.66
2031-07-31,7.33,12.94,0.91
2031-08-01,6.7,14.2,0.01
2031-08-02,7.11,10.92,4.55
2031-08-03,9.14,13.78,0.47
2031-08-04,9.05,15.4,0.72
2031-08-05,9.27,17.43,0.1
2031-08-06,10.44,17.67,0.03
2031-08-07,9.75,19.09,0.0
2031-08-08,10.71,20.83,0.0
2031-08-09,13.38,19.58,0.65
2031-08-10,10.86,16.46,10.09
2031-08-11,16.46,24.62,0.0
2031-08-12,15.38,26.07,0.0
2031-08-13,12.21,20.97,9.57
2031-08-14,8.1,15.88,1.28
2031-08-15,3.15,13.1,0.0
2031-08-16,4.15,15.36,0.0
2031-08-17,1.0,13.0,0.24
2031-08-18,2.0,14.11,0.0
2031-08-19,5.66,14.86,0.0
2031-08-20,7.05,17.39,10.95
2031-08-21,8.47,12.45,0.49
2031-08-22,5.58,14.2,0.29
2031-08-23,8.99,15.1,0.18
2031-08-24,10.53,18.1,6.81
2031-08-25,3.07,14.5,0.04
2031-08-26,9.37,16.35,0.1
2031-08-27,7.89,18.35,19.37
2031-08-28,7.99,12.97,0.01
2031-08-29,6.59,14.77,11.51
2031-08-30,0.22,10.16,0.57
2031-08-31,3.77,10.59,0.0
2031-09-01,4.45,13.4,2.85
2031-09-02,1.24,10.96,0.35
2031-09-03,-0.01,10.82,0.38
2031-09-04,-1.99,12.41,0.0
2031-09-05,1.5,14.19,0.0
2031-09-06,2.21,14.88,0.0
2031-09-07,4.21,16.97,0.0
2031-09-08,5.79,20.19,0.0
2031-09-09,3.37,19.09,0.01
2031-09-10,3.17,15.86,0.01
2031-09-11,6.23,17.48,0.0
2031-09-12,11.08,22.48,0.38
2031-09-13,7.33,15.72,0.01
2031-09-14,9.21,16.35,0.02
